"child_id","session_date","nickname","terminal_status","terminal_reason","work_kind","patch_call_count","logical_bytes","allocated_bytes","final_message_sha256","final_report_preserved","disposition","session_path"
"019fd017-f6be-7891-925c-976cee4cd673","05","Pauli","completed","","implementation","26","3070058306","3070058306","a8279f84621d522fe808be00d0cc4865734c89d75c777ff9db2925c3c7a5eb41","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T06-04-19-019fd017-f6be-7891-925c-976cee4cd673.jsonl"
"019fd018-b9eb-7623-98ea-c696a60cc1cf","05","Lorentz","completed","","implementation","3","3049582571","3049582571","eb603337080e9ecd56a88dfaf5a1b5883a97a2a96de409122d7607380d8f25a0","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T06-05-09-019fd018-b9eb-7623-98ea-c696a60cc1cf.jsonl"
"019fd019-6dd5-7fc3-9ffa-042c28c9779f","05","Leibniz","completed","","implementation","26","3059871244","3059871244","458a4201d5c6fd9092c95a2f8de33e33975edd308bb9fdacb43776eb7bfafecc","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T06-05-55-019fd019-6dd5-7fc3-9ffa-042c28c9779f.jsonl"
"019fd01a-1538-79b1-833b-bc8f872ea7ef","05","Anscombe","completed","","partial-report","7","3050032712","3050032712","37bb465956c7dabb634adf18a5603c57c1be6466814de3291385f45198a9ef88","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T06-06-38-019fd01a-1538-79b1-833b-bc8f872ea7ef.jsonl"
"019fd028-9409-7030-ab89-9c1a84d5cad4","05","Schrodinger","completed","","advisory","0","3059362773","3059362773","a3c538088cef11bebdd27e47af4e9cbe44d83fd8f69077eac6e2b17735fa6db0","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T06-22-28-019fd028-9409-7030-ab89-9c1a84d5cad4.jsonl"
"019fd060-5df4-77e0-949f-e4f6e182944d","05","Halley","completed","","advisory","0","3089672612","3089672612","372a86d93292d2876b8781fd95e804a97f54f5da0d6ad949a8ab869dacbd19d9","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-23-24-019fd060-5df4-77e0-949f-e4f6e182944d.jsonl"
"019fd061-2113-7111-9b17-20db46597839","05","McClintock","completed","","advisory","0","3089661487","3089661487","e4f3223f44584af051a7e30130859767b31db30156226eb46b158996826dea55","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-24-14-019fd061-2113-7111-9b17-20db46597839.jsonl"
"019fd061-d940-7c53-b9ce-a5f94cba4f37","05","Bohr","aborted","interrupted","aborted","0","3089862879","3089862879","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T07-25-01-019fd061-d940-7c53-b9ce-a5f94cba4f37.jsonl"
"019fd062-611f-7fa1-a245-ceed50c175d2","05","Helmholtz","aborted","interrupted","aborted","0","3080298908","3080298908","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T07-25-36-019fd062-611f-7fa1-a245-ceed50c175d2.jsonl"
"019fd062-e4b9-7e01-b26c-757eb8dfdbe3","05","Descartes","aborted","interrupted","aborted","0","3089523241","3089523241","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T07-26-09-019fd062-e4b9-7e01-b26c-757eb8dfdbe3.jsonl"
"019fd063-6caf-71a3-a1bc-f465676d9bcb","05","Cicero","completed","","advisory","0","3089402515","3089402515","3a68d9a8c7cdcac4abb772f5a31eff5432065c5aecf62c6cc1e8f2570181ffc5","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-26-44-019fd063-6caf-71a3-a1bc-f465676d9bcb.jsonl"
"019fd06b-a244-7f71-bb34-37af1773f85c","05","Archimedes","completed","","partial-report","13","3089417293","3089417293","ce65914f8f8880ec7e6691ef52c57bf1149148fd577f2fbf62c206795f209553","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-35-42-019fd06b-a244-7f71-bb34-37af1773f85c.jsonl"
"019fd06c-2cca-7ab2-809d-faa9f9f80536","05","Feynman","completed","","partial-report","17","3089623189","3089623189","8a6d6293d5266c9d3a9bb2ffa2b2f85d3bb7639876345b6ff9fcf82300eadabe","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-36-18-019fd06c-2cca-7ab2-809d-faa9f9f80536.jsonl"
"019fd06d-2629-7ba0-976a-9535ae978360","05","Averroes","completed","","advisory","0","3089503683","3089503683","af7cd2f3f3e2589bf925079f432c4de1710857355537c90ebbdc83ae88cd002a","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T07-37-22-019fd06d-2629-7ba0-976a-9535ae978360.jsonl"
"019fd0aa-4683-75c1-a789-2b489dbb42ac","05","Aristotle","completed","","advisory","0","3117864589","3117864589","1ccf8bb2489a7554a93293db09bf0de1d1692e504c83f12d78bb528ba9b67631","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T08-44-08-019fd0aa-4683-75c1-a789-2b489dbb42ac.jsonl"
"019fd0ab-bc61-7920-bb6b-c8a49630f6a7","05","Noether","completed","","advisory","0","3117780972","3117780972","0f406dc79128b77c64fdb85171e3928e2d4eaba3efa4ef35132532deda2d5ca8","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T08-45-43-019fd0ab-bc61-7920-bb6b-c8a49630f6a7.jsonl"
"019fd0ac-d369-7780-8e26-85235d836e2b","05","Jason","completed","","advisory","0","3117715527","3117715527","e4c82561c7badf7721ee868b48454c23f2cc2b08ef9dfb924ea46fce89c365a0","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T08-46-55-019fd0ac-d369-7780-8e26-85235d836e2b.jsonl"
"019fd0be-9c67-7402-abcd-a7d4d8495184","05","Beauvoir","completed","","implementation","2","3126680809","3126680809","a290dd8f7b1a96803ef63ef849e5ca7cdb35ccd372ac4a85555c60d90f55bb22","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-06-20-019fd0be-9c67-7402-abcd-a7d4d8495184.jsonl"
"019fd0bf-33fc-7773-b9e1-b3ef4d8c1681","05","Mendel","completed","","implementation","2","3126805202","3126805202","d92508feccc0d75ab89e1d60d21c8c4ca87b8c5b68102b5ab4bb91bd236c6c2f","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-06-59-019fd0bf-33fc-7773-b9e1-b3ef4d8c1681.jsonl"
"019fd0bf-d215-7000-bcb1-7c0ec54a96fe","05","Maxwell","completed","","advisory","0","3127119296","3127119296","0f0d9fbaeb3f7435d33a16e6ea8a3535e7d77836d3c939984a8a26f5bfab405c","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-07-40-019fd0bf-d215-7000-bcb1-7c0ec54a96fe.jsonl"
"019fd0c7-a826-73c0-ba03-c1b79a14a0fc","05","James","completed","","implementation","2","3126895052","3126895052","e4a95d2a9fc33b47958f86937c9b2fc7cd8a4483ea2bb3cfec192c6a290ad80e","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-16-13-019fd0c7-a826-73c0-ba03-c1b79a14a0fc.jsonl"
"019fd0c8-2b5d-7550-8891-92b071706e09","05","Kant","completed","","implementation","5","3127164850","3127164850","4144eb1b4c1278834368b23842532f66a3e12d213a8ac3baf3fb77cfe6caebcd","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-16-47-019fd0c8-2b5d-7550-8891-92b071706e09.jsonl"
"019fd0c8-fa50-77e1-93ff-bd475aa62464","05","Huygens","completed","","implementation","4","3127153484","3127153484","5434cbd3ceb5c00c9e8e5f4d3ec7f8dffe8dbdef5e67740f1bb66f817e2094f7","True","candidate_after_ledger_commit","08/05/rollout-2026-08-05T09-17-40-019fd0c8-fa50-77e1-93ff-bd475aa62464.jsonl"
"019fd0dc-4212-7800-8448-62a9fc8ca673","05","Wegener","nonterminal","","nonterminal","0","3136761728","3136761728","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-38-43-019fd0dc-4212-7800-8448-62a9fc8ca673.jsonl"
"019fd0de-103a-7092-8771-9b1ae1c83fd6","05","Epicurus","nonterminal","","nonterminal","0","3136542516","3136542516","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-40-42-019fd0de-103a-7092-8771-9b1ae1c83fd6.jsonl"
"019fd0df-32c2-79b0-aae3-a9d3c566575b","05","Plato","nonterminal","","nonterminal","0","3136089650","3136089650","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-41-56-019fd0df-32c2-79b0-aae3-a9d3c566575b.jsonl"
"019fd0e0-43a3-76e0-abf3-4a1490e05cc9","05","Popper","nonterminal","","nonterminal","0","344819","344819","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-43-06-019fd0e0-43a3-76e0-abf3-4a1490e05cc9.jsonl"
"019fd0e0-64ff-7cf0-915c-1d101cbaeeb2","05","Kepler","nonterminal","","nonterminal","0","299002","299002","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-43-14-019fd0e0-64ff-7cf0-915c-1d101cbaeeb2.jsonl"
"019fd0e0-89cd-71c1-89ca-fa6ce900c8ac","05","Wegener the 2nd","nonterminal","","nonterminal","0","302906","302906","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/05/rollout-2026-08-05T09-43-24-019fd0e0-89cd-71c1-89ca-fa6ce900c8ac.jsonl"
"019fde43-44f5-7053-84c0-cc49fe366cce","08","","completed","","advisory","0","148046","148046","ca4ba52a3849dfb863b16d0a364a6aae1a0b14a3aa2bab1df9677e552c59d8a1","True","candidate_after_ledger_commit","08/08/rollout-2026-08-08T00-06-18-019fde43-44f5-7053-84c0-cc49fe366cce.jsonl"
"019fded0-b7ee-7490-9573-596d47cf4e36","08","Poincare","nonterminal","","nonterminal","0","3212826134","3212826134","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","retain","08/08/rollout-2026-08-08T02-40-48-019fded0-b7ee-7490-9573-596d47cf4e36.jsonl"
